AGV_name,User_X,User_Y,AGV_X,AGV_Y,GazeDirection_X,GazeDirection_Y,GazeDirection_Z
AGV1,1681.257,8431.273,3700.0,11579.905,-0.213,0.418,-0.883
AGV1,1681.257,8431.273,3699.993,11579.697,-0.221,0.426,-0.877
AGV1,1681.258,8431.258,3699.995,11578.25,-0.207,0.392,-0.897
AGV1,1681.034,8431.212,3700.001,11575.324,-0.235,0.43,-0.872
AGV1,1679.912,8431.33,3700.003,11570.868,-0.384,0.497,-0.778
AGV1,1678.281,8431.582,3700.001,11564.74,-0.625,0.488,-0.609
AGV1,1678.086,8432.14,3700.0,11556.844,-0.655,0.464,-0.596
AGV1,1678.327,8431.246,3700.001,11547.362,-0.624,0.427,-0.654
AGV1,1678.375,8431.036,3700.004,11536.283,-0.56,0.368,-0.742
AGV1,1678.445,8430.731,3700.006,11523.753,-0.584,0.352,-0.732
AGV1,1678.571,8430.253,3700.007,11509.449,-0.618,0.328,-0.714
AGV1,1678.703,8429.786,3700.008,11493.463,-0.6,0.383,-0.702
AGV1,1678.722,8429.718,3700.009,11475.912,-0.736,0.284,-0.614
AGV1,1679.832,8430.598,3700.011,11456.649,-0.924,-0.01,-0.383
AGV1,1680.038,8430.792,3700.013,11435.88,-0.911,-0.091,-0.402
AGV1,1680.057,8430.342,3700.015,11413.459,-0.919,-0.129,-0.371
AGV1,1680.212,8429.714,3700.017,11389.429,-0.779,-0.288,-0.556
AGV1,1680.341,8429.519,3700.019,11363.747,-0.73,-0.339,-0.593
AGV1,1682.443,8429.305,3700.021,11336.423,-0.687,-0.384,-0.617
AGV1,1683.44,8429.391,3700.024,11307.561,-0.647,-0.4,-0.649
AGV1,1684.106,8430.11,3700.027,11277.06,-0.49,-0.505,-0.711
AGV1,1685.193,8434.671,3700.03,11244.861,-0.421,-0.582,-0.696
AGV1,1685.401,8436.489,3700.035,11211.25,-0.337,-0.614,-0.714
AGV1,1685.401,8436.489,3700.039,11176.32,-0.296,-0.625,-0.723
AGV1,1685.386,8436.492,3700.045,11139.35,-0.228,-0.699,-0.678
